account,age,job,marital,education,balance,cc
4010,57,blue-collar,married,primary,93,no
4011,29,technician,single,tertiary,0,no
4012,50,services,married,secondary,26394,no
4013,36,services,married,secondary,11,no
4014,49,technician,married,tertiary,523,no
4015,49,technician,married,secondary,74,no
4016,35,management,married,tertiary,0,no
4017,39,technician,single,secondary,122,no
4018,34,blue-collar,married,primary,351,no
4019,57,self-employed,married,secondary,35,no
4020,37,technician,divorced,secondary,2610,no
4021,25,services,single,secondary,64,no
4022,43,blue-collar,married,primary,60,no
4023,37,blue-collar,married,secondary,342,no
4024,36,blue-collar,single,tertiary,1830,no
4025,49,management,divorced,tertiary,1904,no
4026,38,management,single,tertiary,16957,no
4027,39,management,divorced,tertiary,26,no
4028,40,management,married,tertiary,0,no
4029,34,admin.,married,secondary,79,no
4030,39,blue-collar,married,primary,2303,no
4031,53,blue-collar,married,secondary,65,no
4032,44,management,married,tertiary,332,no
4033,32,technician,divorced,secondary,399,no
4034,50,technician,divorced,secondary,54,no
4035,29,services,married,primary,102,no
4036,55,unemployed,married,tertiary,4809,no
4037,73,retired,married,primary,279,no
4038,52,technician,married,secondary,11,no
4039,49,services,married,secondary,2201,no
4040,63,retired,married,primary,8044,no
4041,34,admin.,married,secondary,2374,no
4042,32,admin.,single,secondary,92,no
4043,49,housemaid,married,tertiary,443,no
4044,40,blue-collar,married,primary,1397,no
4045,53,entrepreneur,married,unknown,7,no
4046,53,technician,married,tertiary,3177,no
4047,43,blue-collar,married,primary,232,no
4048,35,management,single,secondary,81,no
4049,35,services,single,secondary,414,no
4050,25,student,single,tertiary,1433,no
4051,31,technician,single,unknown,187,no
4052,48,management,married,tertiary,0,no
4053,40,housemaid,married,secondary,4610,no
4054,46,blue-collar,married,primary,1429,no
4055,30,services,single,secondary,334,no
4056,47,services,married,secondary,2,no
4057,23,services,single,secondary,500,no
4058,29,technician,married,tertiary,43,no
4059,38,technician,married,secondary,4030,no
4060,56,housemaid,married,primary,306,no
4061,52,admin.,married,secondary,0,no
4062,55,retired,married,secondary,168,no
4063,43,entrepreneur,married,tertiary,210,no
4064,34,blue-collar,married,secondary,518,no
4065,43,management,single,tertiary,1696,no
4066,55,services,married,secondary,31,no
4067,34,blue-collar,married,secondary,856,no
4068,34,management,single,tertiary,318,no
4069,43,self-employed,married,tertiary,64,no
4070,39,blue-collar,married,primary,800,no
4071,39,technician,single,unknown,75,no
4072,34,technician,single,secondary,347,no
4073,55,management,married,tertiary,2366,no
4074,67,retired,married,tertiary,701,no
4075,34,entrepreneur,married,tertiary,475,no
4076,47,blue-collar,married,secondary,3285,no
4077,33,blue-collar,married,primary,925,no
4078,45,entrepreneur,married,secondary,128,no
4079,36,blue-collar,married,secondary,1587,no
4080,59,technician,divorced,secondary,879,no
4081,33,services,married,secondary,478,no
4082,52,technician,divorced,secondary,280,no
4083,53,blue-collar,married,primary,1868,no
4084,41,unemployed,married,primary,819,no
4085,45,blue-collar,married,secondary,4646,no
4086,60,self-employed,single,secondary,27,no
4087,32,blue-collar,married,secondary,736,no
4088,28,management,single,tertiary,224,no
4089,31,technician,single,secondary,2544,no
4090,53,blue-collar,married,secondary,427,no
4091,58,management,married,tertiary,2764,no
4092,38,blue-collar,married,secondary,376,no
4093,46,management,married,tertiary,523,no
4094,53,entrepreneur,married,tertiary,71,no
4095,56,retired,married,secondary,3948,no
4096,52,services,single,secondary,1810,no
4097,38,technician,married,secondary,994,no
4098,37,services,married,primary,52,no
4099,37,blue-collar,married,primary,11,no
4100,37,technician,married,secondary,0,no
4101,66,retired,married,primary,747,no
4102,44,blue-collar,married,primary,2657,no
4103,61,retired,married,secondary,313,no
4104,34,admin.,married,secondary,61,no
4105,33,admin.,single,secondary,2557,no
4106,30,services,divorced,secondary,0,no
4107,27,services,divorced,secondary,10,no
4108,37,services,married,secondary,658,no
4109,38,blue-collar,married,primary,1679,no
4110,35,management,single,tertiary,0,no
4111,50,technician,married,secondary,841,no
4112,39,management,married,secondary,0,no
4113,35,management,married,secondary,1160,no
4114,36,admin.,divorced,secondary,37,no
4115,28,services,single,secondary,94,no
4116,39,self-employed,married,tertiary,585,no
4117,39,self-employed,married,secondary,235,no
4118,30,blue-collar,single,secondary,2145,no
4119,32,services,married,secondary,1464,no
4120,28,technician,married,secondary,232,no
4121,47,technician,married,primary,187,no
4122,53,management,married,tertiary,12,no
4123,57,blue-collar,married,primary,318,no
4124,47,services,married,secondary,405,no
4125,56,management,married,tertiary,334,no
4126,38,admin.,married,primary,0,no
4127,52,blue-collar,married,primary,2,no
4128,46,technician,married,secondary,966,no
4129,57,blue-collar,married,primary,195,no
4130,42,blue-collar,divorced,unknown,0,no
4131,57,unemployed,married,secondary,0,no
4132,51,housemaid,married,secondary,260,no
4133,53,self-employed,married,tertiary,451,no
4134,37,blue-collar,married,primary,3242,no
4135,47,self-employed,divorced,secondary,8515,no
4136,48,management,married,tertiary,1808,no
4137,39,blue-collar,married,primary,20,no
4138,42,blue-collar,married,secondary,3068,no
4139,36,management,married,tertiary,23,no
4140,34,technician,single,secondary,1076,no
4141,61,retired,married,primary,1060,no
4142,32,admin.,single,secondary,678,no
4143,35,blue-collar,single,primary,1147,no
4144,54,blue-collar,married,secondary,630,no
4145,31,management,married,tertiary,459,no
4146,45,technician,divorced,secondary,976,no
4147,32,housemaid,married,tertiary,357,no
4148,52,unemployed,married,secondary,9,no
4149,36,admin.,single,secondary,1927,no
4150,31,services,married,secondary,500,no
4151,53,technician,married,secondary,9146,no
4152,43,entrepreneur,married,secondary,59,no
4153,47,housemaid,married,primary,0,no
4154,46,blue-collar,married,primary,328,no
4155,34,management,divorced,secondary,291,no
4156,55,technician,single,tertiary,703,no
4157,23,admin.,single,secondary,589,no
4158,75,blue-collar,married,secondary,6053,no
4159,58,admin.,married,secondary,1142,no
4160,35,admin.,married,secondary,725,no
4161,27,management,married,tertiary,802,no
4162,24,technician,married,secondary,556,no
4163,48,admin.,married,secondary,191,no
4164,31,technician,single,secondary,373,no
4165,57,technician,married,secondary,6164,no
4166,53,management,married,tertiary,37,no
4167,42,blue-collar,married,primary,1156,no
4168,50,entrepreneur,married,secondary,806,no
4169,59,admin.,married,secondary,2381,no
4170,38,services,married,secondary,314,no
4171,39,blue-collar,married,secondary,285,no
4172,28,blue-collar,single,primary,1199,no
4173,55,management,divorced,tertiary,481,no
4174,33,technician,single,tertiary,137,no
4175,36,blue-collar,single,secondary,168,no
4176,38,admin.,divorced,secondary,156,no
4177,28,admin.,single,secondary,4745,no
4178,32,management,single,tertiary,11797,no
4179,35,admin.,married,secondary,786,no
4180,58,technician,married,primary,4015,no
4181,30,services,married,secondary,0,no
4182,33,blue-collar,married,secondary,331,no
4183,36,blue-collar,married,secondary,1554,no
4184,32,services,married,secondary,132,no
4185,34,management,single,tertiary,5086,no
4186,42,admin.,married,secondary,529,no
4187,41,management,married,tertiary,4824,no
4188,63,retired,married,secondary,474,no
4189,38,admin.,divorced,tertiary,86,no
4190,54,blue-collar,married,primary,2281,no
4191,39,services,married,secondary,186,no
4192,46,blue-collar,married,secondary,137,no
4193,37,technician,married,tertiary,6968,no
4194,76,retired,divorced,primary,86,no
4195,28,management,single,unknown,81,no
4196,33,services,married,primary,6904,no
4197,46,self-employed,married,tertiary,137,no
4198,30,student,single,secondary,25,no
4199,60,management,married,tertiary,759,no
4200,56,housemaid,married,tertiary,1922,no
4201,24,student,single,unknown,3298,no
4202,58,retired,married,secondary,764,no
4203,79,retired,married,primary,8556,no
4204,32,blue-collar,married,secondary,3514,no
4205,33,services,married,primary,0,no
4206,77,retired,married,primary,680,no
4207,60,housemaid,married,primary,0,no
4208,54,management,married,tertiary,2819,no
4209,30,blue-collar,married,primary,518,no
4210,50,services,married,secondary,60,no
4211,50,management,married,secondary,732,no
4212,37,technician,married,secondary,2707,no
4213,41,technician,married,tertiary,177,no
4214,49,admin.,married,secondary,13229,no
4215,41,blue-collar,married,primary,204,no
4216,40,technician,married,secondary,990,no
4217,38,blue-collar,married,secondary,648,no
4218,34,technician,married,secondary,50,no
4219,49,entrepreneur,married,secondary,1916,no
4220,72,retired,married,primary,763,no
4221,34,blue-collar,married,secondary,470,no
4222,31,technician,married,secondary,0,no
4223,33,blue-collar,single,secondary,5739,no
4224,31,management,married,tertiary,0,no
4225,55,management,married,tertiary,375,no
4226,25,unemployed,married,secondary,157,no
4227,34,management,married,tertiary,1518,no
4228,53,management,married,tertiary,1343,no
4229,39,management,single,tertiary,401,no
4230,41,management,married,primary,5310,no
4231,32,blue-collar,single,secondary,2285,no
4232,29,admin.,married,secondary,22171,no
4233,56,management,married,tertiary,856,no
4234,19,student,single,unknown,1169,no
4235,39,management,single,tertiary,3797,no
4236,32,blue-collar,single,secondary,53,no
4237,43,blue-collar,married,primary,2519,no
4238,32,entrepreneur,married,primary,795,no
4239,53,admin.,divorced,secondary,0,no
4240,52,blue-collar,married,secondary,2087,no
4241,43,technician,single,secondary,34,no
4242,48,technician,married,secondary,5,no
4243,27,technician,single,secondary,15,no
4244,27,management,single,tertiary,390,no
4245,51,management,married,unknown,712,no
4246,39,admin.,single,tertiary,2600,no
4247,33,blue-collar,married,secondary,241,no
4248,50,blue-collar,divorced,primary,1545,no
4249,59,retired,divorced,secondary,1026,no
4250,58,housemaid,married,primary,435,no
4251,54,technician,married,tertiary,876,no
4252,60,blue-collar,married,secondary,1801,no
4253,38,management,married,tertiary,2278,no
4254,39,blue-collar,married,unknown,157,no
4255,40,admin.,married,secondary,1327,no
4256,55,blue-collar,married,primary,284,no
4257,36,management,married,tertiary,495,no
4258,31,admin.,single,secondary,1588,no
4259,38,services,married,secondary,0,no
4260,52,management,married,secondary,428,no
4261,45,admin.,married,primary,542,no
4262,32,blue-collar,married,primary,66,no
4263,58,blue-collar,divorced,secondary,314,no
4264,35,management,married,tertiary,24,no
4265,36,management,single,tertiary,613,no
4266,55,retired,married,secondary,1467,no
4267,45,blue-collar,married,secondary,192,no
4268,49,management,married,secondary,321,no
4269,44,blue-collar,married,secondary,788,no
4270,37,blue-collar,divorced,secondary,48,no
4271,35,blue-collar,married,secondary,262,no
4272,36,blue-collar,married,secondary,4438,no
4273,44,services,single,secondary,5045,no
4274,32,blue-collar,single,tertiary,3014,no
4275,56,management,married,tertiary,21664,no
4276,32,management,married,tertiary,5878,no
4277,35,entrepreneur,married,tertiary,2723,no
4278,44,management,married,secondary,576,no
4279,59,entrepreneur,married,primary,0,no
4280,31,blue-collar,single,tertiary,2197,no
4281,60,blue-collar,married,unknown,104,no
4282,33,technician,single,secondary,1279,no
4283,45,admin.,married,secondary,295,no
4284,45,blue-collar,married,primary,2128,no
4285,57,admin.,married,secondary,367,no
4286,36,management,married,tertiary,1477,no
4287,30,blue-collar,single,primary,71,no
4288,30,admin.,single,secondary,127,no
4289,59,unemployed,divorced,secondary,2921,no
4290,58,management,married,tertiary,16264,no
4291,49,retired,married,primary,1672,no
4292,48,technician,married,tertiary,9207,no
4293,28,technician,single,tertiary,356,no
4294,59,management,divorced,primary,133,no
4295,40,management,married,tertiary,1217,no
4296,32,technician,divorced,secondary,202,no
4297,58,blue-collar,married,secondary,590,no
4298,28,self-employed,single,tertiary,442,no
4299,27,technician,single,tertiary,808,no
4300,38,management,single,tertiary,427,no
4301,53,technician,married,tertiary,431,no
4302,60,services,married,tertiary,4256,no
4303,33,management,divorced,tertiary,0,no
4304,52,services,divorced,secondary,238,no
4305,64,retired,married,tertiary,846,no
4306,40,blue-collar,single,secondary,3,no
4307,52,admin.,married,secondary,693,no
4308,28,student,single,secondary,0,no
4309,49,management,married,secondary,362,no
4310,28,technician,single,secondary,618,no
4311,29,technician,single,tertiary,2893,no
4312,87,retired,married,primary,230,no
4313,37,management,divorced,secondary,1287,no
4314,36,services,married,primary,179,no
4315,35,self-employed,married,tertiary,980,no
4316,33,admin.,married,tertiary,79,no
4317,60,admin.,married,secondary,3043,no
4318,25,management,single,tertiary,808,no
4319,69,retired,married,secondary,745,no
4320,41,student,married,secondary,1309,no
4321,48,management,single,secondary,290,no
4322,35,blue-collar,divorced,primary,1792,no
4323,30,blue-collar,single,secondary,178,no
4324,59,management,married,tertiary,0,no
4325,32,management,single,tertiary,537,no
4326,28,blue-collar,single,secondary,416,no
4327,60,blue-collar,married,primary,1472,no
4328,36,management,married,primary,3953,no
4329,32,management,single,tertiary,112,no
4330,34,management,divorced,tertiary,13204,no
4331,58,blue-collar,married,secondary,0,no
4332,53,management,married,unknown,2240,no
4333,31,management,married,tertiary,22546,no
4334,33,admin.,married,secondary,0,no
4335,46,unemployed,divorced,primary,23,no
4336,29,blue-collar,married,secondary,228,no
4337,37,self-employed,married,secondary,215,no
4338,58,blue-collar,married,primary,23,no
4339,34,management,married,secondary,293,no
4340,34,blue-collar,divorced,secondary,0,no
4341,49,entrepreneur,married,primary,199,no
4342,53,admin.,married,secondary,459,no
4343,42,unemployed,married,secondary,8131,no
4344,40,services,married,secondary,378,no
